gene,log2FoldChange,t_statistic,p_value,p_adjusted,q_value,significant,significant_fdr
KLHDC8B,-0.013549553105801415,-0.09708164885306736,0.9236812315108922,1.0,0.979637298102983,False,False
KLHDC9,-0.3502244245950106,-2.0576122093154554,0.06228995593992607,1.0,0.4453437893341972,False,False
KLHL1,-2.1091614060089965,-3.5757543459731562,0.002928166926926945,1.0,0.17563656487806567,False,False
KLHL10,-0.4323564196405747,-0.8578657634151017,0.40189740465475304,1.0,0.7905095362756759,False,False
KLHL11,0.09831645699112457,0.849629433308566,0.4080400053024584,1.0,0.7942782146164808,False,False
KLHL12,-0.062487187456823357,-0.4261944506857518,0.6788664647858625,1.0,0.9133084593658982,False,False
KLHL13,-1.0693590938836453,-2.4750775863252015,0.02886863853257931,1.0,0.3384407536155119,False,False
KLHL14,0.06258092813327298,0.16808082782122363,0.8690825557857218,1.0,0.9677718672909975,False,False
KLHL15,0.1241177379239149,0.796753226352812,0.44459304659288795,1.0,0.8121890040476338,False,False
KLHL17,0.6445793157270288,2.634947185058587,0.022130082740072964,1.0,0.3137764123923036,False,False
KLHL18,0.3342680400297091,2.2151761747305905,0.04549707826512275,1.0,0.3987469003058336,False,False
KLHL2,0.149955878897579,1.1394644847534348,0.26649473873383595,1.0,0.6948053866038498,False,False
KLHL20,-0.06722008167290383,-0.6782798011227325,0.5078502361917181,1.0,0.8450805440354138,False,False
KLHL21,0.6709875424193976,2.4899732528288205,0.02218864406293041,1.0,0.31387537705806523,False,False
KLHL22,-0.07043391703344426,-0.6007005105990769,0.5609228193359101,1.0,0.8644870058566659,False,False
KLHL23,0.07035024085913566,0.43825254780856404,0.6664338984189673,1.0,0.9077794360593552,False,False
KLHL24,0.2373457366765903,1.5076829030644563,0.15231396523419205,1.0,0.5882630439497312,False,False
KLHL25,0.21696647275198178,0.36132114417191724,0.7233308233964676,1.0,0.9264109223247627,False,False
KLHL26,-0.05256623034637453,-0.3489463828363241,0.7303158325410335,1.0,0.9293631001466542,False,False
KLHL28,0.2663556948693415,3.156257694488979,0.0059403766902654045,1.0,0.2053497413518657,False,False
KLHL29,0.007885720152084552,0.03401279860768323,0.9733463534503186,1.0,0.99221727101962,False,False
KLHL3,0.37329787194420216,2.3212439473523965,0.030285281538733385,1.0,0.34427888464573975,False,False
KLHL30-AS1,-0.753969413042435,-1.9112521325971579,0.07005095397824823,1.0,0.46339371086826153,False,False
KLHL31,-0.16285250010852526,-0.4070158375705084,0.6879743436764757,1.0,0.9164241853500981,False,False
KLHL32,0.4892648799265178,1.8377259262732524,0.08843784936824035,1.0,0.5019691514217992,False,False
KLHL34,-0.38687871726733114,-1.2184305874179062,0.23578914645678953,1.0,0.6711079788230744,False,False
KLHL35,-0.01548770701848845,-0.053396647424603566,0.9580473331860458,1.0,0.9884294523955277,False,False
KLHL36,0.14806393441311272,0.8245722068377496,0.42668762397454996,1.0,0.8029324029603703,False,False
KLHL4,-0.3163300682586927,-2.116794806832358,0.04752702702980859,1.0,0.4044788834522019,False,False
KLHL40,0.34823104738291644,1.0226038036311231,0.3178580975176238,1.0,0.7345519947849792,False,False
KLHL41,0.2530167893433459,1.1666977379592003,0.2555662275924123,1.0,0.686186220160818,False,False
KLHL42,0.010093069781877517,0.11538525683840738,0.9093471182772309,1.0,0.9769667157604414,False,False
KLHL5,0.07721332743473219,0.637385869089621,0.5359789490517505,1.0,0.8548899918008382,False,False
KLHL6,0.27861332482660295,0.793033452337532,0.4445932191994595,1.0,0.8121890040476338,False,False
KLHL7,-0.32049651944708035,-1.7507642335589033,0.10446245253521289,1.0,0.5250695489897977,False,False
KLHL8,0.3785835762580074,3.6743180174204286,0.0013000427417105885,1.0,0.12988651130716955,False,False
KLHL9,0.06702088299683773,0.8017033362089812,0.43461216936955593,1.0,0.8071956105503777,False,False
KLK1,0.14593549299689368,0.4276497159437831,0.67564141837224,1.0,0.9122417829772641,False,False
KLK10,-0.7068056744602522,-1.2781689325783963,0.2232826857955554,1.0,0.6574316866859775,False,False
KLK11,-0.09078269352595036,-0.17056545164326445,0.8672967902357644,1.0,0.9672645999908037,False,False
KLK12,-0.3272354924927088,-1.703790725764805,0.10699687191066502,1.0,0.5293516618752568,False,False
KLK13,-0.21864227117080048,-0.7480922388659661,0.4651987848311533,1.0,0.8224636344871532,False,False
KLK14,0.7972699000479877,2.234878325813695,0.035982824685902304,1.0,0.36295433946740774,False,False
KLK15,-0.3140776727392538,-0.9175787304995935,0.3723278692705016,1.0,0.7720761977259833,False,False
KLK2,-0.21496374542313434,-1.0287674938944256,0.31491745585953934,1.0,0.7320423010231009,False,False
KLK3,0.2826226753837595,2.1816288399487,0.04368797576040103,1.0,0.39217262451074886,False,False
KLK4,-0.0596864869918905,-0.33287652403729145,0.742368386926887,1.0,0.9335703188500305,False,False
KLK5,0.927712819381219,2.1146964100257293,0.04986845668596139,1.0,0.41309115758078707,False,False
KLK6,-0.014500566758052003,-0.09766271035299769,0.9231496209693488,1.0,0.979532508929543,False,False
KLK7,-0.01990404897050535,-0.06114619982725769,0.9522539765170922,1.0,0.9875707418240713,False,False
KLK8,0.13975329524271363,0.3556692282105673,0.7268307410800574,1.0,0.9283011580032083,False,False
KLK9,-0.4757824408970577,-0.9910764328426784,0.3352649322472421,1.0,0.7482462920924808,False,False
KLKB1,0.49812934140168075,1.209857333900747,0.2533558004329879,1.0,0.6848885841372766,False,False
KLLN,-0.655392251387275,-1.2166883043046388,0.24061214160521818,1.0,0.674341464253509,False,False
KLRA1P,0.11859905187502617,0.17786125635994987,0.8614769763565704,1.0,0.9655480082323188,False,False
KLRB1,0.5523184025552901,0.7984173404604776,0.4342140748258215,1.0,0.8069817096476123,False,False
KLRC2,0.13936734557835173,0.2725309977271481,0.7888542414818291,1.0,0.9451781625562147,False,False
KLRC3,-0.16806484390746235,-0.4105252628417939,0.6852737415390797,1.0,0.9160113703633042,False,False
KLRC4,0.13833308258975263,0.23226667097000211,0.8186289840383323,1.0,0.9539349701394831,False,False
KLRC4-KLRK1,-0.05634343781216611,-0.17703174581903314,0.8612053770854479,1.0,0.9654688384884567,False,False
KLRD1,0.2469164440451932,0.9740679550681411,0.3466792192698025,1.0,0.7558455084855409,False,False
KLRF1,0.5004072736023231,0.9537179105370241,0.35447659901530626,1.0,0.7602580999825413,False,False
KLRG1,0.39829441881703964,1.7039635534573288,0.1081029346682112,1.0,0.5301814233903012,False,False
KLRG2,-0.14757442580405744,-0.46067739242575123,0.6496539528824549,1.0,0.9010565846617181,False,False
KMO,-0.18170086870373758,-0.5748897138778902,0.5713800709262523,1.0,0.8701866032411556,False,False
KMT2A,0.22384671806473122,1.285267990547583,0.2185974580746469,1.0,0.6528452630819245,False,False
KMT2B,0.2608035609495447,1.9530720330422089,0.0711391700476633,1.0,0.4658499061636684,False,False
KMT2C,0.3328726432551967,2.360336476290912,0.03662584727375786,1.0,0.3645623651838649,False,False
KMT2D,0.30437570812036796,2.532615896142651,0.02056863072109611,1.0,0.30564760985141776,False,False
KMT2E,0.3184433825071107,1.8370335660355328,0.08548786114531177,1.0,0.4948949273609529,False,False
KMT2E-AS1,-0.0762897703722043,-0.12670777570703884,0.9007389657238478,1.0,0.9749414582278406,False,False
KMT5A,-0.09002899091006089,-0.6867637016515868,0.5039839008762843,1.0,0.8440289146604012,False,False
KMT5B,0.1346102683921151,0.9614300019229249,0.3524721496397229,1.0,0.7588830602527764,False,False
KMT5C,-0.4084307438193582,-1.085017513121179,0.2891563306500771,1.0,0.7122767255284833,False,False
KNCN,0.44620096236976803,1.053878216274792,0.30900150902549955,1.0,0.7278475917021038,False,False
KNDC1,0.09982592093609632,0.45070138818901756,0.6576330223444601,1.0,0.9052409664622335,False,False
KNG1,1.0745537002489591,2.8231762628085426,0.012416182933399212,1.0,0.26395970571020166,False,False
KNL1,0.2558583833836252,0.9935156582686093,0.333593623060417,1.0,0.7466732614721716,False,False
KNOP1,0.2038946172869025,1.0200794405721925,0.32093220336020106,1.0,0.7372066560941999,False,False
KNSTRN,-0.265951231162199,-1.7946403654073406,0.08671561645382721,1.0,0.49884943563893447,False,False
KNTC1,-0.007007922701514069,-0.03790129484518303,0.9702282379939993,1.0,0.9911264739816197,False,False
KPNA1,-0.014112773016621283,-0.19775590206680607,0.8451844084603453,1.0,0.9612779241183275,False,False
KPNA2,-0.20697248015145497,-1.315753393448844,0.2119114842023328,1.0,0.6463669417224326,False,False
KPNA3,0.0036585752141000683,0.04990367007566198,0.9610772330079571,1.0,0.9890764661676983,False,False
KPNA4,-0.2484289413827403,-1.6730283022209582,0.12176334883829852,1.0,0.5466193435240252,False,False
KPNA5,0.0736914532818922,0.680233020331978,0.5035782790012053,1.0,0.8440289146604012,False,False
KPNA6,-0.11785307880306739,-1.3793878048525383,0.18396849216162614,1.0,0.6205363574171444,False,False
KPNB1,-0.08476427292014321,-1.109804873304371,0.27857227460677425,1.0,0.7021079128902108,False,False
KPTN,0.3699482637066751,2.096660293812048,0.05368722777648274,1.0,0.4236626782259774,False,False
KRAS,-0.08141337337568455,-0.8388846779070227,0.41211625991899015,1.0,0.7963021548361342,False,False
KRBA1,-0.4438644100327531,-1.8168959233451976,0.08264171797418166,1.0,0.4904379798541848,False,False
KRBA2,0.18699275651284264,0.7238634074002119,0.47858071908000915,1.0,0.8288392351160268,False,False
KRBOX1,-0.42395130974093664,-1.340392139853315,0.1932154847288544,1.0,0.6290926721276935,False,False
KRBOX1-AS1,-0.32158866512702167,-0.5368877344604177,0.5996344144005525,1.0,0.8832686570014627,False,False
KRBOX4,-0.13959216360474436,-0.730766203372501,0.4731487771292099,1.0,0.8257627573933267,False,False
KRCC1,0.2573249734292524,1.9918176456228096,0.06413274552032272,1.0,0.44908998597632965,False,False
KREMEN1,-0.12596448421645423,-0.6395492243473011,0.5291336153505702,1.0,0.8526893584459322,False,False
KREMEN2,0.7964488910701508,2.34779513318519,0.028081184289088113,1.0,0.3370825324870632,False,False
KRI1,0.12083069884613096,0.6168341770171076,0.543472594997975,1.0,0.8581330008642527,False,False
KRIT1,0.030684632061181105,0.4058043648250518,0.6886609794819049,1.0,0.9169558159392249,False,False
KRR1,0.14251485157422739,0.9078382011569816,0.3805134697011854,1.0,0.7761848502840143,False,False
KRT1,-0.39251641899206424,-0.8034881442331694,0.4333141262972111,1.0,0.8067419021356895,False,False
KRT10,0.1696045168411473,1.6738527083932293,0.11005030207371942,1.0,0.5323117556921261,False,False
KRT12,0.06264882668762184,0.13584849117775133,0.893140900997163,1.0,0.9744293808296016,False,False
KRT13,0.2819602935496319,0.4450433450678925,0.661997340913374,1.0,0.9055286675977913,False,False
KRT14,1.009403302579811,1.8072050443095153,0.08402235760121787,1.0,0.49294485452132186,False,False
KRT15,0.043248978226416046,0.07613045289383999,0.9404635743408285,1.0,0.9844507322129825,False,False
KRT16,0.3343418835385119,0.528871904696118,0.6044406547927893,1.0,0.8841569770652871,False,False
KRT17,0.42330146027687565,1.3968698063541698,0.17580840740447737,1.0,0.611520069574579,False,False
KRT17P5,-0.0591330104739094,-0.10199590039127546,0.9199964004107685,1.0,0.9793175373402654,False,False
KRT18,-0.22374296417212847,-0.4838784627583675,0.6335243344687789,1.0,0.8958559000119021,False,False
KRT19,0.3096293538736823,0.5935703288643369,0.5604470860362697,1.0,0.8644870058566659,False,False
KRT19P2,-0.656956289322129,-1.0925082151120302,0.28750704625719514,1.0,0.7103096013653635,False,False
KRT2,0.5271279894887044,0.9094102154499762,0.37705129988574765,1.0,0.7751332073124712,False,False
KRT20,-0.8125291847398,-1.3242290003980963,0.20237105353329649,1.0,0.6371860675448692,False,False
KRT222,-0.6722151017313642,-1.6846559999217465,0.10940298063561069,1.0,0.5321532426564123,False,False
KRT23,-0.5899590796230441,-1.037687808029493,0.3107951068449393,1.0,0.7285392842905996,False,False
KRT24,0.5740019591399257,1.2142572083510592,0.2435447373701506,1.0,0.676849570654213,False,False
KRT25,-0.365584791092763,-0.8683639179299594,0.3941990458000814,1.0,0.7853232160479001,False,False
KRT27,0.5541931001978109,1.097393488447362,0.28804685905920613,1.0,0.7111377724116736,False,False
KRT3,0.6528257997856426,1.013559774611451,0.33020805953613264,1.0,0.7439776858360287,False,False
KRT31,0.43851756862838265,0.8364866262037662,0.41509948356112025,1.0,0.7969698192752417,False,False
KRT32,0.14924737109553687,0.31411020763352643,0.7578291306162633,1.0,0.9385647219885983,False,False
KRT33A,0.24657550459849853,0.9633862715366356,0.34925106551035007,1.0,0.7572445767699254,False,False
KRT33B,0.7548658477025596,1.6740250219151438,0.11030180116463024,1.0,0.5323117556921261,False,False
KRT35,0.9792684834907133,2.2959858792948364,0.03384338698231434,1.0,0.35752121070513965,False,False
KRT36,0.0768418690376026,0.29213020983273336,0.7729073407367751,1.0,0.9420215127617669,False,False
KRT37,-0.4913163037744175,-0.7605543794630687,0.45853378184067195,1.0,0.8192155114856934,False,False
KRT38,1.0836671926235844,1.8715515346189802,0.09286186735340195,1.0,0.510318381546024,False,False
KRT4,0.2371580730177547,0.8480554249837698,0.40765191353818925,1.0,0.7942612463240336,False,False
KRT40,0.4836157335982496,1.1728248359952826,0.25290553821538697,1.0,0.6846952598864231,False,False
KRT5,0.016171819917753183,0.03120332127404551,0.9755072782110267,1.0,0.9928843824047314,False,False
KRT6A,1.003406018733756,2.2470592806168055,0.03833023524401813,1.0,0.3711440298998911,False,False
KRT6B,-0.2513509728518395,-0.7395098193015355,0.4690145744250269,1.0,0.8243103885442689,False,False
KRT6C,0.3014447198461725,0.6064606810853272,0.5504040944367572,1.0,0.8607969516697329,False,False
KRT7,-0.16289905602136745,-0.7563799781174518,0.46233979848105317,1.0,0.8214875335754774,False,False
KRT71,0.2778224595531733,0.691790289321631,0.4959949611616063,1.0,0.8402961301589911,False,False
KRT72,0.5450312724782598,1.2587422635625933,0.22320786109350638,1.0,0.657300523125194,False,False
KRT73,0.23209438048825226,0.7522245741167635,0.46640361777919115,1.0,0.8229545174148081,False,False
KRT74,-0.14222148204644958,-0.47718768420522945,0.6382793344917889,1.0,0.8980166983097944,False,False
KRT75,0.468126943134608,0.8036571147422751,0.4346980725299202,1.0,0.8072592349488484,False,False
KRT76,-0.30374547777249017,-0.7482396843083196,0.4699411646262192,1.0,0.8244608136280179,False,False
KRT77,0.8043234349896933,1.758703708215296,0.09455853442060724,1.0,0.5132514603134427,False,False
KRT78,-0.5404380942987559,-1.7084294732977865,0.10102015191180366,1.0,0.5221275453512295,False,False
KRT79,-0.1781478673451966,-0.5149033853935661,0.6129251527693909,1.0,0.8881218641416446,False,False
KRT8,0.06813032618323955,0.3771958400933225,0.7103813610749244,1.0,0.9225022205369359,False,False
KRT80,0.6527049383344221,1.0171149349671567,0.3257808318350713,1.0,0.7410690806633948,False,False
KRT81,-0.5708159833798643,-1.4874372745094193,0.16011311848098767,1.0,0.5978149208157326,False,False
KRT82,-0.7088747969503721,-1.789850834270995,0.08737754260188636,1.0,0.49977399585568166,False,False
KRT83,0.3776633094217927,1.2288082461317722,0.23212986202110644,1.0,0.6665652150195309,False,False
KRT84,0.27573727506324563,0.756214421143068,0.4601542711002824,1.0,0.8198605698389293,False,False
KRT85,0.4001846726580607,0.8493460004753074,0.4063054079595035,1.0,0.7934318593455312,False,False
KRT8P12,0.015012599267977045,0.06614135501724741,0.9480338507948792,1.0,0.9869499288786281,False,False
KRT9,0.03140689117818285,0.05975116080240166,0.9531714628158955,1.0,0.9875707418240713,False,False
KRTAP1-1,0.2804046375891236,0.5495304850022328,0.5908588062988462,1.0,0.8789799099528304,False,False
KRTAP1-3,0.43848275811150006,0.987304574337514,0.3371305207424965,1.0,0.7496537276693239,False,False
KRTAP1-5,-0.2854145406329214,-0.5379661745799281,0.599912227638163,1.0,0.8834279303891521,False,False
KRTAP10-11,0.04825230375798828,0.12416501110531758,0.9037710598729966,1.0,0.9761157898825085,False,False
KRTAP10-12,0.11011729584403307,0.2630912947771514,0.795395070262218,1.0,0.9465863842443584,False,False
KRTAP11-1,-0.24772014344136206,-0.7277216435246152,0.474128061722728,1.0,0.8262700563489365,False,False
KRTAP13-1,-0.13707247731868755,-0.23283498608123168,0.8191282039716746,1.0,0.9539349701394831,False,False
KRTAP17-1,0.1536440167904094,0.4699949860466503,0.6439965619844434,1.0,0.8992163185049407,False,False
KRTAP19-1,1.4575968265400812,1.9426859828397374,0.07474324155373811,1.0,0.4745835129833579,False,False
KRTAP19-3,0.05121691919993587,0.11725408491380578,0.9077166733569648,1.0,0.9769416146373957,False,False
KRTAP2-1,-0.10187847832622365,-0.18327171803944972,0.8578649497831806,1.0,0.9639810678094429,False,False
KRTAP2-2,0.05162006450866774,0.14733319897381114,0.8842065203636104,1.0,0.971960066361518,False,False
KRTAP2-3,0.4691157058870816,0.9688402375974922,0.3494801940340881,1.0,0.7573989749711509,False,False
KRTAP3-1,-0.2401588620620254,-0.6281277707337436,0.5441441165201123,1.0,0.8585399246847274,False,False
KRTAP3-2,-0.04726267676372764,-0.10891832751261334,0.9143712926147766,1.0,0.9780294832170963,False,False
KRTAP3-3,-0.3434865491908772,-0.5804402352655711,0.5672633812331617,1.0,0.8676004468923987,False,False
KRTAP4-1,-0.02705345731222919,-0.06261121116252634,0.9510779314649369,1.0,0.9875707418240713,False,False
KRTAP4-11,-0.034397427189786,-0.05646786375959311,0.9554649788603576,1.0,0.987704341128785,False,False
KRTAP4-12,0.602690554846339,1.729417970270954,0.0972642374429541,1.0,0.5166805863439294,False,False
KRTAP4-2,0.26073227440208857,0.6076659500276242,0.5525740764786143,1.0,0.8618912008200739,False,False
